TenderId,TransactionId,TenderType,PaymentTokenHash
TD00001097,TR00001097,Card,194fd10fcd6cba287b4b835454a8887635989a46cc1269704d01fe4d6fe389a9
TD00001099,TR00001099,Card,8b5b2cc06cfaaa55c2ec445cfd6780f3327e1fd5be4096dbdd8326d2590d52b5
TD00001100,TR00001100,Card,1668e5a5867c8c4e8a6ff2cbb49fa39b7a651f0918391f1481c6e50af3df806a
TD00001101,TR00001101,Card,d125e8c717e2fe1e2cf00b6bb9db1ca6ecc3f181f48dfc687c96ac8d3fe958db
TD00001105,TR00001105,Card,8836e4d4b6d2150aae7615128a308437fab235afffbdfad8f196ef1cb437ca1a
TD00001106,TR00001106,Card,828d9a5a4e63ed059ecb89149cf50e7fc95f0c44a8ec406116f1536d684959bf
TD00001108,TR00001108,Card,adcf311eb3572673e9d75aaddc1fcee78d5008c8ed5a7f83d2a2a249aec98bdd
TD00001109,TR00001109,Card,f5bf8c2fb78684e2d7887df9b762ccff4fc6a0a3ee7517d4498f9687ff54ffcb
TD00001111,TR00001111,Card,73fc98feb7bbef474aff18670984eada9ed0e052db0bc91549a2bcd44684b2c3
TD00001112,TR00001112,Card,033f8946aca8ea18c073e768d6ad56d3782391c74996f1de3f84e0c1ec4852b9
TD00001113,TR00001113,Card,b7e395343b7d0fb56cdd7da6969e3985d5a3ce8c7b0a602efe36f37a8cd16110
TD00001114,TR00001114,Card,700620da0ca1c92a20f674dd97af6066b097864dcd0a2fc57a2630614f7efb02
TD00001115,TR00001115,Card,f90df7fa4877350243223c68e968665fbd5aa10239b4eca4f61e462a890b25d2
TD00001116,TR00001116,Card,acd438c13bbb4a3a499086545b80b4248f6d5643fc599f6d0d7deb8b257e48ce
TD00001117,TR00001117,Card,f2d311c1af9c098db778c90c483161cca7cd8ca8684a62c50663b9458985b640
TD00001118,TR00001118,Card,c3807b3ba5a3454787a7eb3fc077fcaabf8e691c9a3304645bae2d404c0c2535
TD00001120,TR00001120,Card,c5626221f4d1f06fe36914b26327209adee6913f83b7593431acd725360d819f
TD00001121,TR00001121,Card,b12ed6d350272fbd08fe249e5f4dbb598ac6356375cf064fc463c4a8d608b840
TD00001123,TR00001123,Card,f349888f85d08f3b4ed85ac3a21310aaafd0883403104199bc7830c47d36fc5b
TD00001125,TR00001125,Card,48c799c30d7e7681a27fd15e79090999498bbf87335c1421810488240ca6778d
TD00001127,TR00001127,Card,5471f0d6f3885ef7426abc14d702cbb8e9410883f3f91be12c08c841799b750c
TD00001128,TR00001128,Card,2d47a25a2c35b07bcc3b38f2d6a50a49196a802c904360b6132cc11056096594
TD00001129,TR00001129,Card,4dbfb63903e9d0f558f90d9c17083f8e5002471ece3c6790dc0cc53bf00b544a
TD00001130,TR00001130,Card,7b6b171416fa0ccbf0242730ce46369ba7f410726b683196e6cf4bd7b407037a
TD00001131,TR00001131,Card,15a07ff7a3425e89efe6ec45e835fa9bae31f5b9a9d36bd3e2080ec701916ddc
TD00001132,TR00001132,Card,cb5a6e8c08f012e9a5d3b8c01c1a4b13edc249573820de5f426fdd889bb212f0
TD00001133,TR00001133,Card,517a1e4bf0bc17e197a98e36a16b3981aebb905d8abfdaab01a1a58c7352ea45
TD00001134,TR00001134,Card,b37e4608786a47e83d54b57b092b04b4279439899be4b05eeb13c17041381d3f
TD00001136,TR00001136,Card,f5e49edf176305cf20d7ef1146a851451c16341ba109700d146b865a170179b3
TD00001137,TR00001137,Card,61a5730bb74afc8709e288fccd350115661f0742dc2d325551f6bffa7af7c4cd
TD00001138,TR00001138,Card,e0ff44f0cd1a23c1a5a1d167132b3bcc230006d589699e3455505341b9e0197f
TD00001139,TR00001139,Card,f3df118683fa39a83d596f7f881d927192763f6f9e453638dcd3bba5b115070d
TD00001140,TR00001140,Card,bfc5d1a9b68c64ca9b824e1e08c77739bf6d8936d1193ceafeb94c1d4989c374
TD00001141,TR00001141,Card,ef938eadc3fb1a5994bcd33f00ad967841dd61056fcf850cc94390d3849a0439
TD00001143,TR00001143,Card,cdf9b2e1f563d778997a292a524abafba30741cc346f94d69aa35d17e5a13b64
TD00001144,TR00001144,Card,39c955b46fd3b70ded889aaaf1b85563c6548015f06c5e65a0c0822295f505c6
TD00001147,TR00001147,Card,8ab1026ee75fab16ac6fa92af434b78869034253f461bea46a571f3d645a36d6
TD00001148,TR00001148,Card,7fde38c2d687f26900d6e07c5fe23ce5d92a046b56fad64888af0e8a2d9e3fb1
TD00001149,TR00001149,Card,478753601bee1ea50afdac10bab85f8d7faff7e470773d011e3311c2bc98baaf
TD00001150,TR00001150,Card,45d11911fbe8206426afa53345171aea97cc4c1663bbb5990c9bc03fdfd3f2eb
TD00001151,TR00001151,Card,74fe97064c6c428234798e99a5c25fdce6f89924d00fecf640a2c4945ee88cdf
TD00001152,TR00001152,Card,300767e7cde9ec976f83519ed02f889878e20491bd8205915638671ab88a54eb
TD00001153,TR00001153,Card,96871b7ccde91c235887b54dfd3b7984e2ff108a030055e9f6572da05b1986f2
TD00001154,TR00001154,Card,70f99eaef8c4f4e4462407b61c5038358b6d16e219eb1e2f641badb9b2a1bfa7
TD00001155,TR00001155,Card,f3df118683fa39a83d596f7f881d927192763f6f9e453638dcd3bba5b115070d
TD00001156,TR00001156,Card,edf45c0e5a7a907f12a99b43a551b22e62739a0961982319e2be62a92f928dd8
TD00001158,TR00001158,Card,5f3466b0cc161cfb71c0971448b5a34617737fb9de5a8131ec98f83ec4737cb0
TD00001160,TR00001160,Card,e989b0685b5b5c22a1d59571b13f71eeecf1ca8135b860c5d8b362272760949a
TD00001164,TR00001164,Card,1a0a2567828444666e9774db5b10379f2fd51e57f0aebcbad17a92c314138682
TD00001165,TR00001165,Card,4c79b027bb9190f193287cfe4757277da07456187aef981a1beb9d89fecf8fea
TD00001167,TR00001167,Card,34a1ccf7b47729b631021afff3445ab9e86555fac0e163d4265db68ab898580d
TD00001170,TR00001170,Card,f3be85333e9183b1334c0219bea11842bb2f49c70e3505179ba7ab876b11026f
TD00001171,TR00001171,Card,b1020d238f59a4203b21e174a5760b3651baf5ff2fbc7f6a93b82de34f93ff8f
TD00001172,TR00001172,Card,fa5fc98c9e646e90e8ad7e6815ed9751b8de879ac1e790fea257079adfd392e7
TD00001173,TR00001173,Card,0267e1da6fee2e465e933a40d4d5dcf2926cb927f7b2d14f0d3c6d9fb89adf52
TD00001174,TR00001174,Card,d98635afa85a36938b1c1b8ca395a3f5e4faf2eead72c2cc4f00218cef44ff28
TD00001175,TR00001175,Card,c98f1e3af89bb52856efab69f028134608a4f1feb0e657caab4e3f781d901068
TD00001176,TR00001176,Card,1e8e5a7012a91ccebdf1d3dd1a515c07e0a1eaa2729c3712a75fb4971b9289c0
TD00001178,TR00001178,Card,c9c812dd7ea726441a0dca528b23d9c76e1ff0ea3d06c2fc9d00f85775807e42
TD00001179,TR00001179,Card,957f0180035b4dbf216852e6a8f4e5ecc238539a5bab036126b51ee8b7d2665f
TD00001180,TR00001180,Card,5eba35019748797f0c564d262e5656826941be7bb798f14be6e45848908842c1
TD00001183,TR00001183,Card,67568f7508aeb8ee3e3ca90986b993428305f7d344b54e78c5b39d040b2fc7c6
TD00001184,TR00001184,Card,0b9c9445e613ebedb92e88fa3f9a073436b406e88c4848c3233664c4c1584616
TD00001185,TR00001185,Card,8d04cad5917925e0a0ddf7d391af18cea6bb422a778330036fb6626af36b7dd6
TD00001186,TR00001186,Card,1eb83f6659d0feaeef5c59b692971a52cb4283847747958cee93d79160100b2b
TD00001187,TR00001187,Card,a16752e3e8b0542316db273223c6bb52767867bf5d1573122d5e0fefd93aca9a
TD00001189,TR00001189,Card,70dbfcadc3de2de5008c5d131c933911f858f9321b29e846b45f4278ea9de84c
TD00001191,TR00001191,Card,71da2b8be8faafeb233335f96b051f40ee130f29ad69aae89addd87f84f6dbcf
TD00001192,TR00001192,Card,9f095c2145011dfe6d4797d3dad6145005a9725b366d0ef98781c4ec10f182d4
TD00001193,TR00001193,Card,9fcf6019774d10d28e76beac093ea24ee5c0a5a3ce074a0c279cfef52f043671
TD00001195,TR00001195,Card,5474e1d91541b1c6b0f95297f4a63b456985e5475b37a1335eaf0eb2b70d007b
TD00001198,TR00001198,Card,2adaa6fc6356203964c7359b0f3f75965164d52ec7310e27407a81dc95055a17
TD00001199,TR00001199,Card,8c4e6a6e6777f2be5bdf84891ec0314dc7d762c54b707a7bc9c2e5eacf8161d3
TD00001200,TR00001200,Card,6ca82ffef15664b9805e661d25dd0e221aa1664d51660f12f70ff903000c229b
TD00001203,TR00001203,Card,14ea061a20cd386554a592c67ffcf7af19de80148fff8cd26d64502fbd9b9898
TD00001204,TR00001204,Card,acfdf2191a694e7aae99c2d75695210552036cafa4735a0ee83b1a3165f3ec97
TD00001205,TR00001205,Card,a4b34801d32efff0a9101b1bbe6bf5370014827b65e6eca00a4ba6e65a5a7f6b
TD00001206,TR00001206,Card,6b5abed530a3462ea398509b94ad66419290caf3898bb3972ee48b14d29e6fee
TD00001207,TR00001207,Card,70ff2111cca1f006732b7a2c7b2e8058ebb7c430429e0323a39f5ceebbd817c4
TD00001210,TR00001210,Card,0918d827843b4eeed7fb8b44572b3a1c5069d10b7a6b270cef685b5c6134e80f
TD00001211,TR00001211,Card,24ff4103eeed9a20726c5458dc2ab636f0df0028ee2c246a63b4a00b6b4b0201
TD00001212,TR00001212,Card,6d060a9fc3ac6459bf2675c780a56c3966b322fec8fc8fba6b8cb8ab8e9764f4
TD00001213,TR00001213,Card,5299bd5848de40be081a9ce00eeddf05d7d7a6978f7dccc290ea426ba73d9cd8
TD00001214,TR00001214,Card,c630c536348789d259c170b5118283b0fa9b979eae191308901fdb0089e6c7b4
TD00001215,TR00001215,Card,05c17d8763c34caa2f1326bdd32f99f9c51a1ff4f4b5506a1c9edbde3d3831d5
TD00001216,TR00001216,Card,fb101dd29dfdb275e9717aaf65c92b0fa81581f8762b3f1bafdaeccc878d21c2
TD00001217,TR00001217,Card,18272bc0f3b69dd9f9d4ecfb110db602b6117f0fb0859b91459d1daec6e9e5be
TD00001218,TR00001218,Card,ee746485415a5074baf384c9249b8ebfe6da76941b63c789152fe882f5ca4a4c
TD00001220,TR00001220,Card,076ffff3b46bb42b4b5db3e016f4452fa3d129b0172455a220a6158842bacdc7
TD00001224,TR00001224,Card,661db421b8c304d6f001dc5c4d4e39940d812332d06d7bef860e3ca46d131d48
TD00001225,TR00001225,Card,7b74477cc2940cafcde8268c97aa042e439b376b1e71c5dec34aeb71fda0c89e
TD00001226,TR00001226,Card,2c448c37cc2cb06a7e1d17e92ecc35ef7c2f2406e91ee29c07abd49f23e25691
TD00001227,TR00001227,Card,14458ce3715618fbb29e2e25a61213784abfa5e75fafcf31e59cf6d5c3274385
TD00001229,TR00001229,Card,f3be85333e9183b1334c0219bea11842bb2f49c70e3505179ba7ab876b11026f
TD00001231,TR00001231,Card,60bee167114d7fc4ae2194b0cd1f90744359ba66ebf2396c6d7286767cdb6172
TD00001232,TR00001232,Card,a49be08e4424775a1841821a98aae48e9b90ff7e5981cefcf59942f20ea4eab0
TD00001234,TR00001234,Card,cc7c758313afe62e3388a0b144cfc524e83c5d4d680d6260bddddb5f965efd1d
TD00001235,TR00001235,Card,64eed570a0f3ecb29fdf9748a4f030b104ce25493665f72c88025e3d85edde8d
TD00001236,TR00001236,Card,fa0ec88538f5b8794f29dd0a4bec01a6a3cca820428e798be2c7d7189efdd521
TD00001239,TR00001239,Card,37db2752905943ba3e8d26907e167a357e3eee31993f7810e4313d74ab32b8f2
TD00001240,TR00001240,Card,87cffa25b640ee7c60513380d5e705b44515fe3509dab260d3cee6e018fc7f80
TD00001241,TR00001241,Card,efa70d9ebffd549993c5cee212d8ffda3c074bb17b5109ef2f67911d628db66f
TD00001242,TR00001242,Card,8efca8c7ddbf6fdf5ecfa702d1304265ee4f41ba530e6112382717f3adac4f5d
TD00001243,TR00001243,Card,abc5df9b1dfb6b4c9ef27e869159105c84d4de4183f7307f123c30ba187a23d9
TD00001245,TR00001245,Card,649359f9b38f40bbc23ce81fe9afcb5c71c859ca337c3efcb424ad4f30188bbe
TD00001246,TR00001246,Card,f1f986ddedcce14518d49c885a645c7e51f57ffb7a96237beaff697a38cd2815
TD00001249,TR00001249,Card,2e7791cef2f2d1c85b555da1ad5be5434b7d00e74639c8b76e02a9c4b4b5fcca
TD00001250,TR00001250,Card,4b968a8b6c64c7f166ef7ea030cc3e9b09acbfbfaeebcffcbc0e458d4af36d51
TD00001251,TR00001251,Card,31a665e41e86cf5b210c8b10113151913eedfcd4c08205ae2ff8aa45921b6708
TD00001252,TR00001252,Card,d17a2173002c220659e0d14bb22e81615e1d587419d8fb16335c57e7cc6428e2
TD00001253,TR00001253,Card,8e5cb385b04bbe9257265cf9782799413018efe22562a3750d9d8237c575de07
TD00001254,TR00001254,Card,89f6801489e26a74dbb02338f4610019afa54803e4f8a65dbda674fc921b017e
TD00001255,TR00001255,Card,5360644696691b9df091bafdd8020d0e9e2dc85d65dfdb67406fb0b190734c69
TD00001259,TR00001259,Card,3ac4a12f0321d5a0f57f8a0f6df1d139e040cf36800ea8242c3b3cf34f34ec90
TD00001260,TR00001260,Card,d7fc7f6e2f39984a2b7beb638750014f7657b5fe376c2733cb13eb2bab6d4ee0
TD00001261,TR00001261,Card,98be296d100a5ceb6d965d721c0d1cde567d5cf8caf5e01585cfe395ed10b55d
TD00001262,TR00001262,Card,f99af546868dfd45d0e69b7d920f21195d6686201a9d6301702dd3cbe0c1c629
TD00001265,TR00001265,Card,bc3b06e0606c975e43ebc44557b9aa09b39d12e309e22230bc87fc868743fd8f
TD00001267,TR00001267,Card,fcc6416d7aa236cd8662f6cf6dae338419a31c95a70e08d6e79e86309e57749a
TD00001268,TR00001268,Card,61698af070a4f255b9ba26a4afba387dbdad73bd058fc56808184bf233233187
TD00001269,TR00001269,Card,98c05e0ddc887e9651abe13a96a2e7927078cd0eb34f84b4dc40b946e961dd04
TD00001271,TR00001271,Card,70f99eaef8c4f4e4462407b61c5038358b6d16e219eb1e2f641badb9b2a1bfa7
TD00001272,TR00001272,Card,f8dff7f70d24b1675ad38c7aec0b5e27b596165cd8e79562c3c725f08a43628e
TD00001274,TR00001274,Card,8eca7313e1a292b32492243299677be0258e9219d93a603016c9178e7cf741b6
TD00001275,TR00001275,Card,bd49910aad1ef17a4fcc21150dacf45ef59907ebbac2aa97316a0f9a18a0a73c
TD00001277,TR00001277,Card,cde07b7c7b2efec66405eba6bf9d90a4b74ab5e9524303d5ebf6e64f6783cd2a
TD00001278,TR00001278,Card,af24036117f00692910eae7c9fed620134769d1cfca618438b7b7f382758ce24
TD00001282,TR00001282,Card,21c6042fd1c49dd1dd1969dc4cfb2918c2d80bfa760c85bdac7a8e36837b8a7b
TD00001283,TR00001283,Card,0612ac77797d85037d57e189afbacbf38f0ddac2a0fb21a883c68bda91d77ba3
TD00001284,TR00001284,Card,bb28298945f4a302b11543b7a4e8e73757e9615fc3cf5f0309d85ee986896cf9
TD00001285,TR00001285,Card,bdfdb31012ed663e9072d71c74a82d7eaa0a12f0c6a54e02e24da31a3de9e987
TD00001286,TR00001286,Card,2ed781dc72feb15ac8c2c3b061b6e2397023763fc3b1561e8da1568ac36629ce
TD00001287,TR00001287,Card,768aa6042e2778a5307f6935562bbff15f5981a28789b9a723ae858885a27400
TD00001289,TR00001289,Card,691e78aa11dbf27df3883e2e54f4faf17c14b21950e391d994f1246da21dee9c
TD00001290,TR00001290,Card,9b9d558d1fb552d25bd4b5120d25eb1e0497ff0ecc3df14d516836c7ad98dace
TD00001292,TR00001292,Card,727d3bf4e3c63afd1b2c8148097436ef9dd86494b86116c1188512396d2f2da5
TD00001293,TR00001293,Card,d9d376185cbfcde14a1db3bb629e2fa3a3996ad5b923d5e89d2530f58454ae6f
TD00001295,TR00001295,Card,cbe3dbf04395a14da7e379ae30a0940cd5e5385061f6c68dcadc0088de807a16
TD00001297,TR00001297,Card,1dd5e04ef326880fe8216352363e4a86b9e4d359fadada838cb9ca64a8f6a120
TD00001300,TR00001300,Card,50643501fa949edb3d98b0e6d3bd5d7ded9c836be4ad9d23e94b8d95b78dfd05
TD00001301,TR00001301,Card,96f73c7b2d0d63d6bab17db86c7a3f40a69b4a76704a609efbe960b963a2a313
TD00001302,TR00001302,Card,9f84de1842e2f6870145ca22ed630fe7eb48788ba3bb6da8ee4cfb87b0be122f
TD00001303,TR00001303,Card,11dc3da8ca09bed2b3d6885abdd4c3df3595864e397e3806dd61b3d3dd9a9a30
TD00001306,TR00001306,Card,3a8bb3c986ae23038a243e3dfc9127ebfbfefe68d2c01da9e1f5987937ab5a58
TD00001307,TR00001307,Card,44484ae67f63c9c6da21a8658b220df0377199c00887d1fd0690f1dbfe9855f5
TD00001308,TR00001308,Card,9acf42cf08caac470a0b890b7521e44c1204a1319c4c6eecaf83ea489cc4eb68
TD00001310,TR00001310,Card,07591c73efa40fbcecf3966ec6c231d6e308f5fa103dcb53efe1d3c088717645
TD00001311,TR00001311,Card,fe234c3baa94273013518dca690853d909a271a78ccc4c9ab47e24893084b015
TD00001313,TR00001313,Card,ef1dda7f0737e9887b1f4841273aea0a26851039113c5768c5d8e508440e2ea3
TD00001314,TR00001314,Card,f3be85333e9183b1334c0219bea11842bb2f49c70e3505179ba7ab876b11026f
TD00001315,TR00001315,Card,18272bc0f3b69dd9f9d4ecfb110db602b6117f0fb0859b91459d1daec6e9e5be
TD00001316,TR00001316,Card,9cd6bb939455f482f3c5be5c5bfab4f421d4371fd198708726bc29227ebe56ec
TD00001317,TR00001317,Card,fa0ec88538f5b8794f29dd0a4bec01a6a3cca820428e798be2c7d7189efdd521
TD00001319,TR00001319,Card,37099e92f6a28a07565f9b63e4fef8989428c2d285aedb0b8bcb18431045ff4a
TD00001320,TR00001320,Card,86bf1c895a9ddab7b5deaefb1094157db52939a604580a5d3abbfa3191ee8c79
TD00001321,TR00001321,Card,d125e8c717e2fe1e2cf00b6bb9db1ca6ecc3f181f48dfc687c96ac8d3fe958db
TD00001322,TR00001322,Card,ddac452ede5c35c4788db4402d824588d46eaafe972d90710f6eb9b315e9015c
TD00001323,TR00001323,Card,bdd3060321bf279a03bb515167503db5c3c7ef27daca22a6817a56ecc00afd33
TD00001325,TR00001325,Card,bdfdb31012ed663e9072d71c74a82d7eaa0a12f0c6a54e02e24da31a3de9e987
TD00001326,TR00001326,Card,f914cb05a8029c8b8c018ac72a666428843ac31d85b781fe2077e0f1ae9f442a
TD00001327,TR00001327,Card,379f5c9c8a5b1d22c2ea2432720636cd90f07fd22b11dafc6d8c77e712063837
TD00001328,TR00001328,Card,317936bfa289322fa35cf5592f561b755b94d801c45770b5c06e7dd14191127f
TD00001329,TR00001329,Card,8db2d5f26e2f95cb9c997e58efe023d2d8285e67518ba6a296cbf58642031ac1
TD00001330,TR00001330,Card,ebcad62c2a8cbbd55480fb90a09baa4f3eaac417e27b664b8e633e697851db86
TD00001331,TR00001331,Card,26332c2035eccd5ec4c851102c829a92cd8705931b8e5664a03473066654062e
TD00001333,TR00001333,Card,7f7892d80604a577e8e4c7e72a863e950fe776079fb06c119c6a6baac99ac3ea
TD00001334,TR00001334,Card,a13b538be87c95cf58982559196c80f35d52ba49f15bfb145dce022bf59a945d
TD00001335,TR00001335,Card,f08ebe827f59a79b267fd32ec4e7fe591b9f3af1f3676c810436e29b5ec52648
TD00001336,TR00001336,Card,8c4e6a6e6777f2be5bdf84891ec0314dc7d762c54b707a7bc9c2e5eacf8161d3
TD00001337,TR00001337,Card,26d31d4f1ad68a0390bdb61446b2ef4296e1b5690ad990acf65fca60ebbd98d4
TD00001338,TR00001338,Card,e10c80f26b8ec50d5412c0c91b5fcfb6f0f8c15124d633d71f01818e18640a01
TD00001339,TR00001339,Card,c328ec2ebcb0b652411a3f006504be7beeb3b24696f20acadda3de5e768c8480
TD00001341,TR00001341,Card,909e4419f6fe15d1a4cbf98cf928af15f8c0fa5b1d3ef19ae41709618f2b9781
TD00001342,TR00001342,Card,9cd9d5f6ffa014d81145b8486e1388d96ca6bfc9c3b2b8d21742e336efe1a387
TD00001343,TR00001343,Card,b895cd8123f96b431208c7819ff99830a76c06b3a8485d952aa1b8e615a73c99
TD00001344,TR00001344,Card,afb76430e610a7525c02ad0d726e861d4b89101bef0241d5bff848cfe8ec77a6
TD00001345,TR00001345,Card,b1b7828c00f5959c71272e95759e21f15dc9f19c73daef8a83fd5de9c2924201
TD00001346,TR00001346,Card,4be21f600d0f2fc23704fc32ad8669a8f71965ffdf635ecc60d3c571ffbd3e56
TD00001348,TR00001348,Card,b826505e927adc5214a57dc5ba06fae8b8bc13b3eb888b02a6536774a0126793
TD00001349,TR00001349,Card,445cf0d4f5ee201a5811a460e7e937e11f2eb3b10ad54c83229e50b0a339b8aa
TD00001350,TR00001350,Card,cf75d5e2b0a223bcc02ac2b8a4dc3ad4d5c77a64406fcdb2347853682abb376f
TD00001351,TR00001351,Card,e3e4a1290672419ea3357250c69b8985ff427276e11da60007a376b9e092c078
TD00001352,TR00001352,Card,f9db30c75e20657c2fb1d66a59cd0e47c36a64528bbf61791ed00551b7306d30
TD00001353,TR00001353,Card,0920c37cf8295febad218ae0ee7f1a51b9099586665c6977e999e4485e9071ca
TD00001356,TR00001356,Card,ab4061cb7c999188f76d5d0c76bb01562597e63235a0ad2110d4755a9a9f0e71
TD00001357,TR00001357,Card,2751b50a5e22bf57e5357f8513983dfb74b90f06b8be8211f18d304f9bb30894
TD00001358,TR00001358,Card,b015209501344fee37aa9aedbb0fa967cbb278a5b0822c6c6a23ab046ea2724c
TD00001359,TR00001359,Card,ae563b5a1e1de658e3f04373f09b2037ca78d7710f20774c2fd3ea0c27ff0854
TD00001360,TR00001360,Card,ea6f43c3dcd3af50d380362eb8b328cd8e180027fc336301906a0ef497f6b818
TD00001361,TR00001361,Card,5cd9ba8a0decdf129e3b78c6ab2903871d0d90e6212f5c7056af4cf83da25d15
TD00001362,TR00001362,Card,4160950b030fc85321a70a95ef96530bb8a8eb45aafcaaa277d23223842a8ab3
TD00001365,TR00001365,Card,4a75686eabff63124c6e29e7adcfd8cd864e37717cda296ca0388eb4a3592828
TD00001366,TR00001366,Card,25368c2db8d707da8f30cdd18e03e5745c15756c8f3e419e8e1764d2dd32cad2
TD00001367,TR00001367,Card,efad733c2788538cf6a635f6b9b24303bfcfdc75ddc1e2184bd08613b08ddbbf
TD00001368,TR00001368,Card,fe774a40f2ff0e2924c3ad4795d11193368cd98bc73dffc10a0a324b4f525794
TD00001369,TR00001369,Card,87255700722577feef009a52ec9c64fbbbf573122b0054627a1284eece9271fb
TD00001370,TR00001370,Card,533722844ec7381aa41e7f2863e8df72537c95a86cfe32668e870a34738bff45
TD00001371,TR00001371,Card,aa038a71ac105f86f047e30d9f34653dacce6a6f80cc62ac2f9f15ffcaa973d6
TD00001372,TR00001372,Card,dcf44c9bb70e08291dacc9e3fc4a32f18aa639917fb9acd8594c1723030b92b9
TD00001375,TR00001375,Card,e87746c218ee9592b06f8252b5c65348502fc15244ec37476e75fd81cf4d5b77
TD00001376,TR00001376,Card,0e61de6809391576cec3fe4f3d1f71b3f1e210374a94a60639715f204dd29aa7
TD00001379,TR00001379,Card,69681bc3f5272d4b55715851d9f229d640d8b4e0146a900f7c7dcc905bf09f6d
TD00001381,TR00001381,Card,1aca40eaeda2580de8cf65085d5a3da766f26d524bde7871283d2cdc6c9fa055
TD00001383,TR00001383,Card,578126d75ec3bcac569ccdd2a509a6d66fcc4b69f5a8c9ec2dcc028943061ccb
TD00001384,TR00001384,Card,e29f4b6117720461f6d36bc1f4871baf1b48f1b88ae523036297b786f8608303
TD00001385,TR00001385,Card,46fe38a3f4a0dd4c9fd10bebb986fc179d89047512837568edab82daed82e8d9
TD00001386,TR00001386,Card,029ce9b2de4d5b98832914c0fbf25e38860e6f7c58c4fad061f6b9d6ac77c80c
TD00001387,TR00001387,Card,73c914d908472df05177ee50706fd9fd2154c3353272a3744e49a7d1b91f66b4
TD00001389,TR00001389,Card,593984f3f53bb37563877ea27f05e8558edba4e318b40148d46ef621362a9aa4
TD00001390,TR00001390,Card,593984f3f53bb37563877ea27f05e8558edba4e318b40148d46ef621362a9aa4
TD00001391,TR00001391,Card,487c535a7821ac29e2b59d65598d7afd49b314db14ea890cfee9ebf62553500d
TD00001392,TR00001392,Card,09cb1ba4f68e904a0a0e487a88291bd4e77a9a7bc3228279e81bd53f17f27ac5
TD00001393,TR00001393,Card,96dceb2cb8e2ec59a6197d37eefbc500a9b4881a09b13d4608966bd3a6b5bb94
TD00001394,TR00001394,Card,96d6fdf1584d4877f5911f8f0a1af98bb11baedcd6c11284f7a8d52b4018333d
TD00001395,TR00001395,Card,36dbb4fb6ce31970f535c4b1cececfa6854763655eac4bcd8db62d958d200a3b
TD00001396,TR00001396,Card,4163211ca20f293295dafa06dde8d4d6d12776d664611bab54e2dcf90ec06847
TD00001397,TR00001397,Card,4b968a8b6c64c7f166ef7ea030cc3e9b09acbfbfaeebcffcbc0e458d4af36d51
TD00001398,TR00001398,Card,f94cec30f5f2c9a7fa533cdace7c3a4be0e423178c7632d7d653f002b1da3a44
TD00001402,TR00001402,Card,d72e3293fa6c7cf2b38be3dbfc18bb433b69f26babcce0d77aa8d01aa31740d2
TD00001403,TR00001403,Card,4e451ed0fbbb0c08cc93192b3c11fd71babaf6749c04738d9fb2095f9ec0eabd
TD00001404,TR00001404,Card,99912163eff55c511287e7b34f1fdc66ac77f173be74d2446d6be5ecc1eb829d
TD00001405,TR00001405,Card,c9e32a977e7a7da138445e9a84d7897bfe2b43f5dfbfbcdff5dd87c46d70cce7
TD00001407,TR00001407,Card,e2f39e8860d50ccd8fff97c9b1b8b2f4010c1959d85a3814ce1339c9dd7597e6
TD00001409,TR00001409,Card,5eb6b2580ddf1e7a82ec4b13df1ae48536f6a26554b7544aea9324b021de4e63
TD00001410,TR00001410,Card,f349888f85d08f3b4ed85ac3a21310aaafd0883403104199bc7830c47d36fc5b
TD00001412,TR00001412,Card,10756be89244470ac2f4d47331dd1bf51fe31a4d823ad2e757c31718184c9ff4
TD00001413,TR00001413,Card,427f05816d6651aa98445dc93be0509d67e2201440724667e244e616ef396fb8
TD00001414,TR00001414,Card,1fe999d742cc34382abb8b4fb60005207ae2e22050edd81c531736deaa9beb83
TD00001415,TR00001415,Card,b641d93581dde366aee4d370099b0e78ec5afd450419738bdc5d23a9d20a47de
TD00001417,TR00001417,Card,ed0d24c1a5b64902574dd414f5a8a78cd6c1588a38e64c2c6f57bc1165c8c25a
TD00001418,TR00001418,Card,88e03813872d63b554de3869b663d2695b7e60a1535af559970a6391ecbfc2d3
TD00001419,TR00001419,Card,c2d43ccfdc7ed5781f43c49660681713c16acf3090e1ba5e68cb45334e6cbc2c
TD00001420,TR00001420,Card,0b9c9445e613ebedb92e88fa3f9a073436b406e88c4848c3233664c4c1584616
TD00001421,TR00001421,Card,5954943a9a1665fb33f4873ab894f70969f53ccf76795555481c9f658cecdc56
TD00001423,TR00001423,Card,a2176819a3101a3f2fbcaab01a41a00b72ecd724ce093121d4ce9ef0aa2caf70
TD00001424,TR00001424,Card,6ca82ffef15664b9805e661d25dd0e221aa1664d51660f12f70ff903000c229b
TD00001425,TR00001425,Card,ff71299460e11e508ae5bd39ba8a5ef98ae89349c3fe59817202e0d0917615e2
TD00001428,TR00001428,Card,777c90070ba4334e867a2eb0e81e59db1451e55bdb842b6100019cfe10fbc460
TD00001429,TR00001429,Card,ef4dc88e64a97c7650061c4bae392b06596fe092c3d74b88d5df02f66053d7c1
TD00001432,TR00001432,Card,3334a82a6e615d595f92105771d7f0e6e89678597b6f89d2479acdd71631e9ed
TD00001434,TR00001434,Card,8a7cb8cc0e998a36732c5a43625cb782fc753a48bc3e41e0cfc8d5424056c29f
