AnonymousShopperId,PaymentTokenHash,DeviceId,FirstSeenDate,LastSeenDate,PreferredStoreId
AN000451,6a389305151ca89d26f2f2a06b5fc3707763bed851fb600dd7428607806e6196,DV4WCPYXLL6PJA,2024-01-18 00:00:00,2025-07-04 00:00:00,ST025
AN000452,420bfa7bdbc69cb88b092038b490fec4ebf00201f9f1ff9e0c22e17fb0561572,DV7VZCHF1VCMKI,2025-05-05 00:00:00,2025-07-26 00:00:00,ST035
AN000453,ff71299460e11e508ae5bd39ba8a5ef98ae89349c3fe59817202e0d0917615e2,DV68BY2M4P94BG,2025-05-01 00:00:00,2025-07-31 00:00:00,ST032
AN000454,ff74ab3d08c6f036615ea6578e182d9bb4b882900fc54d3fa08ba901a9bfced6,DVOKVO6TSF4I9C,2024-02-16 00:00:00,2025-05-22 00:00:00,ST029
AN000455,193be7b9b8aeb4538282d550e3282baec16d9acb3dc0f5c45011cd43af612bac,DVPDGPMQEDZQP3,2025-11-12 00:00:00,2025-11-25 00:00:00,ST035
AN000456,4d83893a7093167c0fad4b83c6c7c3283c6dc5232678eeece3d07f0c5cdfe391,DVIGZGXDGZRPG3,2024-01-04 00:00:00,2025-11-14 00:00:00,ST017
AN000457,3a73fd01721863554b0c30d726b058994b65b9962d21df60c2af33aabce20dc0,DVK85YAGNI2RTC,2024-03-13 00:00:00,2025-06-16 00:00:00,ST020
AN000458,afbee2c4eb187e8a9fc538c8de95353824019163d67a1ad3f676303ce5e56a17,DVHRKHYS8903RQ,2025-05-24 00:00:00,2026-01-10 00:00:00,ST017
AN000459,b87cc0b7030f0096332b1dacbf503e3f86fc76d9b581764b4f22dd90dad7fa6c,DV5ZRSI303PLDD,2025-03-06 00:00:00,2025-12-01 00:00:00,ST032
AN000460,d7451bb69c91f3399a18931092b26e1a4b3cc3dacad0acf33a38e743a4b314f4,DVCLKSUGZ7AI6Q,2024-09-30 00:00:00,2025-04-15 00:00:00,ST019
AN000461,950193086ecada801d29e22aa729692eb136b1de97d25d9cbfd88f0d888b777c,DVTYA23J1Y597L,2024-02-10 00:00:00,2025-04-14 00:00:00,ST026
AN000462,85e56dae6ee83e1c7a7a0d697e57fce57309871ef1cc7ac1ea5ae376309e8351,DVXZXLB781O1AA,2024-12-14 00:00:00,2025-12-23 00:00:00,ST015
AN000463,d7f76fa4fd4a3c5a511f80de3dbfffeb9a4039e88e23e7b4b2d2e4568efe2823,DVZ8NLQ4FTK87J,2025-04-27 00:00:00,2025-08-07 00:00:00,ST017
AN000464,35bacada54667852fcebe7cfae84a506489e311d80a596a004951dca5c03a768,DVYLT0HUQDL777,2025-08-02 00:00:00,2025-04-28 00:00:00,ST037
AN000465,3bb2e19e169b28e9be27d17543f4fdb17a8e31d7c69257a89453439918e428eb,DVZV1PNAHUL9VQ,2024-09-14 00:00:00,2025-03-18 00:00:00,ST038
AN000466,10bd581629f6402532e02f1d8f12c5768f11c4336b631d229e14cb10fb335103,DVEVA894FKKIVQ,2024-01-11 00:00:00,2025-11-20 00:00:00,ST008
AN000467,768aa6042e2778a5307f6935562bbff15f5981a28789b9a723ae858885a27400,DVBK0HZWTFPHLY,2025-03-21 00:00:00,2025-02-14 00:00:00,ST028
AN000468,812e7a595f40d47e363075ed589edd5cb84139db0b9226835c4ea576781b0828,DV5PO14HN7TYTN,2024-03-04 00:00:00,2025-02-17 00:00:00,ST011
AN000469,b94a893a8482ff40baa1cd6d15e70de6d68ef08a64fd627403ebb1163e4d2180,DVR1LP5DE5IXO4,2024-10-01 00:00:00,2025-05-10 00:00:00,ST028
AN000470,93cdc8ad9c57e0181548ed8e242a3238043fa1bf2c9e3bf708b20efd180da5a8,DV10GGC5TGS2MA,2024-09-14 00:00:00,2025-05-04 00:00:00,ST013
AN000471,331330614dfa3d984d5537a7487ad12bc71bcad4e8b62743a5a598bc1bcc36bb,DVTMTHEN37RP8Z,2024-10-26 00:00:00,2025-02-20 00:00:00,ST017
AN000472,250c06bf0193d139b464b14d57cd3fd8babe34cfd92a53259d0360298457452f,DVF1Z3T0EYKUIJ,2025-01-07 00:00:00,2025-05-10 00:00:00,ST038
AN000473,25c763b3a5b0b020c61c0aff883b3463cd8f6be0c89f3d779e7e0557beea55a4,DVYKVELVMNVDJH,2025-11-23 00:00:00,2025-05-20 00:00:00,ST017
AN000474,5eba35019748797f0c564d262e5656826941be7bb798f14be6e45848908842c1,DVXWGJ6TYWRL3H,2025-10-25 00:00:00,2025-01-30 00:00:00,ST009
AN000475,a08a231dbaf2a1cd109c984f7e2e6f7c8375ebb08d94a8d2ffb1478534fefef7,DVL8ITMI4SGB8L,2024-07-17 00:00:00,2025-10-22 00:00:00,ST011
AN000476,a668807340be2c856532b35bdabb738f03ec6b755f2bf917e5e8eccb04e48e78,DV3S8TKT9F1BXC,2025-11-11 00:00:00,2025-03-13 00:00:00,ST025
AN000477,6845d1e0d921c3f8e437f5b9ae87e6842aaf73e706314315df8d47b030c1e2dd,DVL54P4A1KFR3X,2025-10-07 00:00:00,2025-04-23 00:00:00,ST001
AN000478,8c6e4a22deaa244fc11d403a9869e57a3101d27bde958777a66c361678588fc3,DVHL6W38HSAJI8,2025-05-11 00:00:00,2025-06-25 00:00:00,ST011
AN000479,775ff905b56a6cf2a9d0a1c7ff21d5f8ebbbb04f5e6ce8a9dc45aeb1cd1fdca0,DVMTO59TQOMKC7,2024-10-30 00:00:00,2025-07-26 00:00:00,ST001
AN000480,9377396351f1db488bc3331c2992fd324884a4cfa96c2f4a9efdb0c0f2b46482,DVHQ77ZOXGN68N,2025-05-12 00:00:00,2025-11-08 00:00:00,ST032
AN000481,fa5fc98c9e646e90e8ad7e6815ed9751b8de879ac1e790fea257079adfd392e7,DVWQ1V20OCN605,2024-07-01 00:00:00,2026-01-13 00:00:00,ST037
AN000482,fbcde12ad55dae06fa196ddfc62475b07ba58b466e188ba8c76cbfcb0eb1fcf9,DV79IZ6ZGS4ZVX,2025-04-13 00:00:00,2025-05-16 00:00:00,ST004
AN000483,b39aa1ce1b44f02f888cd1b6b68030a6d97bbfb2a95a2e27b8c4500928786739,DVTCIA7EC9D3R1,2024-11-13 00:00:00,2026-01-02 00:00:00,ST021
AN000484,acfdf2191a694e7aae99c2d75695210552036cafa4735a0ee83b1a3165f3ec97,DV7VAHLODDE1XW,2025-09-12 00:00:00,2025-07-01 00:00:00,ST012
AN000485,09cb1ba4f68e904a0a0e487a88291bd4e77a9a7bc3228279e81bd53f17f27ac5,DVCBZZX1Q5OG2F,2025-03-08 00:00:00,2025-08-17 00:00:00,ST027
AN000486,afb76430e610a7525c02ad0d726e861d4b89101bef0241d5bff848cfe8ec77a6,DVPI41HAIGP0X3,2024-12-30 00:00:00,2025-11-05 00:00:00,ST038
AN000487,2854f3ec95a2a166b888dba4b8300b6c2f9032cc73709d96832b41f1e45eded6,DVSIRP9VFJYHUU,2024-10-12 00:00:00,2025-06-30 00:00:00,ST037
AN000488,9d70389c675fd1db1251a810e0965ef6aeae4b001c2e47ac57d1b47d8a04ab7b,DVJZJNWB8JUEHW,2025-05-28 00:00:00,2025-03-25 00:00:00,ST036
AN000489,dafeb3519f679e262256a21a02210f414d796575586fcd5117fba22361d01ce9,DVVSSEHQYMAKOE,2024-01-16 00:00:00,2025-07-02 00:00:00,ST033
AN000490,e6afd3223089c4d1006109532302de9f3bad90bcefbcec7ca61399c6242fd6ef,DVJJ8U5BQV9AT0,2024-04-17 00:00:00,2025-11-01 00:00:00,ST032
AN000491,7bcf9f667e146b5c5b8f8033e084ad32167ffa4edda9ddf5c7f95a918423e656,DVLIGR62HAQRXN,2025-09-11 00:00:00,2025-07-05 00:00:00,ST014
AN000492,7215c86d7b3e9bf655e8d51614acaa216d7b314f70c4d0cfae739565c4f077e8,DVMYHKA7IESSOW,2025-05-07 00:00:00,2025-05-14 00:00:00,ST029
AN000493,2acb8cb861deaba3fd2a932234840b1ed221edadc71fa3589d6a41547e05cc96,DV6B98N9UORXCZ,2025-11-14 00:00:00,2025-02-07 00:00:00,ST024
AN000494,c2d43ccfdc7ed5781f43c49660681713c16acf3090e1ba5e68cb45334e6cbc2c,DV7PQK0461NNR9,2025-01-29 00:00:00,2025-03-15 00:00:00,ST018
AN000495,16f06f4d805041c3912dc63c1ea588aeaf3b629c8b2323680f57597f7c0f38d3,DVM7X78OHNF5CZ,2024-06-27 00:00:00,2025-10-15 00:00:00,ST034
AN000496,9f39eda73d0dd9ac7d67f56cdfb172a100b3fdc46f7af68f54b3008ec600e007,DVXRIJZ28NYOGI,2025-11-15 00:00:00,2025-01-14 00:00:00,ST028
AN000497,c98237d5ce2e06b3be816673fe06a0cfa3d6fd7b3a7b134a7f8fb798c562380f,DVGXWE2LFAAZ4C,2024-02-06 00:00:00,2025-11-24 00:00:00,ST002
AN000498,be596eda2e85771fdc6f281871e1fe68da88316c3ed2c7f15e4b50de6ff00d5d,DVVPW1SQ94SQ57,2024-07-30 00:00:00,2025-06-24 00:00:00,ST034
AN000499,1a867fa12a24febe7a8a0db347d5058975728a4ee110cd6c7668de31b930347c,DV7PXZ19ANE0KT,2024-07-21 00:00:00,2025-03-21 00:00:00,ST016
AN000500,a993bf0d9055bf12ecc57522379a378822062e737b67708e84a216fb74949356,DVHQI0W5F59FB2,2024-05-26 00:00:00,2026-01-15 00:00:00,ST011
AN000501,ff257a1dadd866205fcf74bee0f2e5ee5dbead19b4c6e941b99ad74e8769896b,DV90W4NVH5X07E,2024-02-15 00:00:00,2025-04-14 00:00:00,ST030
AN000502,6b50a505dff886a2f9fbd9fb3488f3c1ba8f7a6d5a16307ef1a95233173c2779,DVHWDJ2PGABJDJ,2025-12-22 00:00:00,2026-01-08 00:00:00,ST004
AN000503,2d47a25a2c35b07bcc3b38f2d6a50a49196a802c904360b6132cc11056096594,DVD7U06AFG0JDF,2025-10-07 00:00:00,2025-03-27 00:00:00,ST014
AN000504,c9c812dd7ea726441a0dca528b23d9c76e1ff0ea3d06c2fc9d00f85775807e42,DVIOBH9CUWZ0QC,2024-07-17 00:00:00,2025-10-18 00:00:00,ST008
AN000505,40eaf93b5cf4b4f80903ea9b1cfc363464ea2adf73f73b329872931eb8659402,DVYG75KW45KJE5,2025-09-23 00:00:00,2025-01-07 00:00:00,ST030
AN000506,a4faec488c801d333c235be4aa0cb63996b4339210c922b58e59de91241dc4a4,DV5J0VYILJ59O0,2024-01-29 00:00:00,2025-06-29 00:00:00,ST004
AN000507,bb39d311b8f58c00fbe091bf9bde3baef43cbb2efb094c868bbdda644baab48d,DVI4103XE85919,2025-06-21 00:00:00,2025-01-27 00:00:00,ST005
AN000508,1f39e8ba815076713f417291514c2175f40f30f79d353eb4e572313231636e96,DVWKWR9PBSXJGJ,2024-06-18 00:00:00,2025-08-12 00:00:00,ST012
AN000509,7729e97cf67aeda4a6d057fb579d99aa12b069c07f77f83e7f5a6ed7cb6f4e2f,DVFL0DOOT13THU,2024-10-01 00:00:00,2025-02-18 00:00:00,ST038
AN000510,ade45f4a1113f6ddda86714b9cbc36800329f8312a425b0e6dbb455000a07d94,DVJONWQKO9YQOD,2025-09-28 00:00:00,2025-02-23 00:00:00,ST030
AN000511,2176ef21b60415d12a2c794ad2ffd9918a3a14f6e06e30c7de63ed46611cbe01,DVIZCU6JPDUDXE,2025-12-26 00:00:00,2025-05-24 00:00:00,ST037
AN000512,a4f4db88d02b200b684c9b8dad817da72d94988368512ebdb7db1f5d75b74d0b,DVS8NAHULOPTDK,2025-03-22 00:00:00,2025-06-23 00:00:00,ST027
AN000513,86110027a5141385a14f726b316f7c7bc83c2468e9a32328f1fef9dc7950ce0f,DVPZO6XJK2ZI25,2025-03-24 00:00:00,2025-01-03 00:00:00,ST037
AN000514,327e2e93133d143a550b371826cf465fa0902b4c82fdf9a33d1e06d661ced563,DV49J65A5J7GK1,2025-10-05 00:00:00,2025-12-16 00:00:00,ST019
AN000515,16fa3e03bcdd6c3891eb8d6eb9a7020e5b83e1865009c75f09f91c8f6053581d,DVWUTX79SG8AV0,2025-02-04 00:00:00,2025-09-10 00:00:00,ST040
AN000516,4ea45727341fbf884bb8ae2c7e8a89057779f05986862e256a00c50886a78670,DV0HVE190ZZY11,2025-01-24 00:00:00,2025-01-12 00:00:00,ST035
AN000517,eba759df16031fb032c9da47fc7a3fc83a9c39ec082e9260431a3190be8b2622,DVSRN1V9EVGVMO,2024-01-18 00:00:00,2025-12-25 00:00:00,ST004
AN000518,849b890945b9a7486d2b11a46f4faab3b3a864d305b134fc47b76518fbee6a12,DVUG8C6EQR9AN5,2024-12-13 00:00:00,2025-10-30 00:00:00,ST011
AN000519,577acc2022df5ff392090a89526194cf186e91a75f254bf233264cdb300e5738,DVLLIKKPWLP3M5,2025-06-18 00:00:00,2025-05-05 00:00:00,ST021
AN000520,a26bd772a62c3d13b70d58e09f451cd51acc1d5d9ca89134bff4ffc43f22c0f6,DVJE8IR2HRC7EM,2024-05-23 00:00:00,2025-10-05 00:00:00,ST006
AN000521,29bc88fc5d00dfe21dd1fdf5d2bd016907657f576fb9c3ae9762317f6a9e06ff,DVLV82U17J0EXD,2024-05-14 00:00:00,2025-06-11 00:00:00,ST020
AN000522,43f6352090239614d91768a850ef3365a4a1095f6798428ea2acc2857c577a96,DVTL4YXJSL0O3N,2024-08-03 00:00:00,2025-10-02 00:00:00,ST004
AN000523,228959b5260cb1593b5c50dc454978536adcfa9d04e9e670b2cc0bc0aa4a0395,DV3E6S2IH7TCFQ,2025-01-27 00:00:00,2025-06-20 00:00:00,ST009
AN000524,894653d43ff29b1f97599cca9da3de8deb4f0b834f0e6a6644cbb639dc2c2274,DVFVKXLU5XIU1I,2024-09-13 00:00:00,2025-09-22 00:00:00,ST026
AN000525,eb0b2e95a89d36a9e29806fa8228b1df9814a83997594094c3cf27420442379c,DVHHCMUZSFFNSY,2025-06-02 00:00:00,2025-10-08 00:00:00,ST038
AN000526,382379341cd3ba68bbfdbbca7dea72f43652ce9632361c5271a0427d37d814f0,DV2E3UJQ18RL9O,2025-10-18 00:00:00,2025-10-04 00:00:00,ST010
AN000527,c1e91e9b871464463c39170f17c1aca58f5678dc0bb490034aeb5a2ed7b8a3a8,DVU89Q61NA2TS3,2024-01-18 00:00:00,2025-11-14 00:00:00,ST039
AN000528,be46fa6e3ad1c3c40936b79b823a6dd978a6406f83b830a198f075d29b44b782,DVS6GWL9NXO1NM,2025-11-16 00:00:00,2025-05-28 00:00:00,ST018
AN000529,e9cd8ccb07917b3f53e99827fa852ba0ca668720b258da2db8707e920711960c,DVQAWSB9UZPRL4,2025-09-13 00:00:00,2025-03-30 00:00:00,ST035
AN000530,fd3bf8846b787735a8a7ef809a84be42f567a85be4deebee3e71b39126bc82d2,DV9LLC05O4W0FW,2025-06-20 00:00:00,2025-05-19 00:00:00,ST038
AN000531,8eca7313e1a292b32492243299677be0258e9219d93a603016c9178e7cf741b6,DVKAQYC9EW0VPI,2024-07-26 00:00:00,2025-09-17 00:00:00,ST036
AN000532,1e66270c0dfbfa7e3b4f159e2b069806e46f3f95877135e7016206f8449fe9ea,DVPOIAA64HVB60,2025-05-10 00:00:00,2025-10-04 00:00:00,ST007
AN000533,661db421b8c304d6f001dc5c4d4e39940d812332d06d7bef860e3ca46d131d48,DVPZNEEK45NN9L,2024-01-07 00:00:00,2025-10-23 00:00:00,ST018
AN000534,b638a84bee9300b94618eb5502fbcb7dc9c89689e37b92eae2b340936362144f,DVFC79F70D255G,2024-05-15 00:00:00,2025-07-07 00:00:00,ST028
AN000535,a9484ba601ca048d3374b7b60f27efd372cadc8e2dfdea384ff6f3528054722c,DVQ7BDX1OMWJ75,2024-12-04 00:00:00,2025-01-29 00:00:00,ST005
AN000536,48b1d9626ff98383f0cbb337aefbd348c70a9988b04472242aba914851929248,DVHYZQ3GJT0O8P,2024-02-07 00:00:00,2025-08-30 00:00:00,ST023
AN000537,9d56c75eb3e117069f95d258ee74f3b7abfc98f34e71e3825471e6ccd863d148,DV6PB0624AB0L8,2025-11-27 00:00:00,2025-09-14 00:00:00,ST015
AN000538,6b1f345b36577b475366d61cf0b8a08132edf8296eb5221de0435f6b53562f24,DVWSU99HD2PVI7,2024-10-14 00:00:00,2025-09-09 00:00:00,ST024
AN000539,6238fddbe64542d657d32f4ee21de7f63fe9614b7bb043d3cdf474524e4e9d0f,DVE0KBAEU1JEKV,2025-03-26 00:00:00,2025-01-03 00:00:00,ST040
AN000540,7cc0cd73c62a69c2b4ff16dcd26f841c7e25dde62534a4b0d9dc37a4adbd2ecc,DV7CNSNICS2OO1,2025-12-26 00:00:00,2025-07-01 00:00:00,ST022
AN000541,71e0463a09b109ab5fabbd28980c563b56091c8361619daf016724ae39c32d31,DV5Y3B6PMCOMBO,2025-12-02 00:00:00,2025-03-08 00:00:00,ST037
AN000542,bf48e93ae34f8036ea10e740d1d9e24bf5c2d2536e9d97986f65ac03ddd4bffb,DVSC39LYDA541Z,2025-10-21 00:00:00,2025-01-11 00:00:00,ST019
AN000543,9fc2f05c7f6134b06f4e4989eeb992f8bcaaec545b7d5978176cfe041a688ecb,DVCUITUJJBHBV6,2024-05-31 00:00:00,2025-12-13 00:00:00,ST034
AN000544,6afcde3bd040038564a7e97eb18520e4000927474eef81a7085f531f88ff65ea,DVCTOIBJB6EOL8,2024-04-27 00:00:00,2025-09-21 00:00:00,ST003
AN000545,deb1d72999fbdb43b664cc6b64e02fe43eb8f90ac7e4f645a48abf79fdd9ef1e,DVGAKOP7D9OWQP,2025-10-04 00:00:00,2025-07-03 00:00:00,ST008
AN000546,125ef99aeec53fd8a28f6777e3f72a0d15ff8f65894895a12c19f7d4a64065f4,DV27M9Z6ATUA8I,2024-03-02 00:00:00,2026-01-14 00:00:00,ST008
AN000547,5ed3e2f03f0d3322b1fd7495410a33c49edb66d51b64dab97f4056fd2543a5b3,DVYRWJ9V66ZSBQ,2024-07-30 00:00:00,2025-09-06 00:00:00,ST008
AN000548,edf45c0e5a7a907f12a99b43a551b22e62739a0961982319e2be62a92f928dd8,DVSXMYMVOO3FGH,2025-02-16 00:00:00,2025-09-14 00:00:00,ST033
AN000549,b015209501344fee37aa9aedbb0fa967cbb278a5b0822c6c6a23ab046ea2724c,DVMZA9VDKBEVW6,2024-04-11 00:00:00,2025-04-25 00:00:00,ST030
AN000550,65a5dc1fdc37fc9eadd9f85dc67b26b3a2303572ede83264ae081ea6c523d4a9,DVKUCMDYNZ8XIA,2025-05-13 00:00:00,2025-01-03 00:00:00,ST037
AN000551,a4fe5418a53c4ccad7e41b6427d143bce58b8bfedc487b8c7f615292e923a635,DVINNLA16QHR86,2024-07-05 00:00:00,2025-09-30 00:00:00,ST026
AN000552,e7d341b5750b4c5565d823f90e47e84269f04114b3a9c9adb2be37ccd47e1b29,DVMOW02VKDSLPA,2024-12-11 00:00:00,2025-01-04 00:00:00,ST029
AN000553,e26a8ffd7dabd701cf01be06bb8a912a2bf3645fec2155b2786622793cea3474,DV93Y3XSZ4KVDX,2025-04-29 00:00:00,2025-08-13 00:00:00,ST027
AN000554,f914cb05a8029c8b8c018ac72a666428843ac31d85b781fe2077e0f1ae9f442a,DVK2HWN2U1EMM2,2025-03-20 00:00:00,2025-03-11 00:00:00,ST023
AN000555,7e9f0d2a0984348c252ade0864d469049440e8405848c2e55531359fff8d24b6,DVTHCPF1KVQQUR,2025-06-15 00:00:00,2025-03-26 00:00:00,ST002
AN000556,9b55ab4263ae93109eac0c18be04858757bb5a79d62dd29d1e37e2a7608bb99f,DVRXDIQOCYBEI1,2024-05-06 00:00:00,2026-01-05 00:00:00,ST007
AN000557,13519f92b6535c7aae6f988999094ab324ca6375f9147f5b539ca6a0dc03e82f,DVBHX7JOKSQ0G9,2025-02-07 00:00:00,2025-07-12 00:00:00,ST009
AN000558,d125e8c717e2fe1e2cf00b6bb9db1ca6ecc3f181f48dfc687c96ac8d3fe958db,DVX68ICUPA9CS5,2024-01-18 00:00:00,2025-08-28 00:00:00,ST004
AN000559,05a4a6b0113161798ec3c28e43f40ccbba31cb41aecd5048eab6cbc8970bd5dc,DVOZ3SX1RJA52N,2024-10-16 00:00:00,2025-03-25 00:00:00,ST032
AN000560,14411f8ffca0bb5cfbcff1e5a703ac665dbe7c2b471380941e82df908101d76a,DVWNAMFV2M9WY0,2024-11-17 00:00:00,2025-11-17 00:00:00,ST028
AN000561,14458ce3715618fbb29e2e25a61213784abfa5e75fafcf31e59cf6d5c3274385,DVM7T6Y5G1Y8JC,2024-04-28 00:00:00,2025-09-09 00:00:00,ST020
AN000562,2a1b0164728fa2b978f5162b82c0a49203da72764746726bf9238e77b3e05215,DVKEM9GUCYX7WN,2025-03-02 00:00:00,2025-04-23 00:00:00,ST010
AN000563,e23897e7375ac94fde4be8ec5b1d6bf727ff8aef849e1afd123bfe403fea10dd,DV7O3RPZUCBYHP,2025-10-21 00:00:00,2025-03-07 00:00:00,ST007
AN000564,c54ff50ba0782727717c57ddb5cd8ba5f5b0e88468be8a724f6659a11499f780,DV5Y8UKBOORA0A,2024-02-08 00:00:00,2025-05-06 00:00:00,ST028
AN000565,ab4061cb7c999188f76d5d0c76bb01562597e63235a0ad2110d4755a9a9f0e71,DV4BIZU7MLTD3W,2025-10-04 00:00:00,2025-05-27 00:00:00,ST012
AN000566,7fe739ffa3f45e0686f0b4d1f0dfdbf865cc4a86facfa11300b449d3dc6bdbda,DVALHBFIXV3SOL,2025-05-23 00:00:00,2025-01-23 00:00:00,ST010
AN000567,1b2f734b19d8735d6f20cb465b482d829f6c26ea368e90c5365cf413c841b4b0,DVO9EI7MEGV6QX,2025-04-17 00:00:00,2025-07-06 00:00:00,ST010
AN000568,f3df118683fa39a83d596f7f881d927192763f6f9e453638dcd3bba5b115070d,DVAVVCAEJEZUNI,2025-03-22 00:00:00,2025-10-27 00:00:00,ST010
AN000569,5954943a9a1665fb33f4873ab894f70969f53ccf76795555481c9f658cecdc56,DVWK7B896Y56IU,2024-04-25 00:00:00,2025-01-07 00:00:00,ST030
AN000570,5d34c0ef233b570085ef2262a62fd756388659d6e27228f6015de16ca1e9d5a3,DVG83FPQXGW3B0,2024-07-26 00:00:00,2025-03-31 00:00:00,ST006
AN000571,1485704570a2b4559413cf6f5e1b6610530ff5384952d7472c3af6842d397d64,DVA7YR7P1N95XQ,2024-01-20 00:00:00,2025-03-22 00:00:00,ST023
AN000572,c9e32a977e7a7da138445e9a84d7897bfe2b43f5dfbfbcdff5dd87c46d70cce7,DVNZ02KY9871QU,2025-06-20 00:00:00,2025-12-18 00:00:00,ST002
AN000573,dd6fecc294e23c56cd8a377fb66850e4a3633f724e68cf5b3cd6810718f79a1a,DV4BXOYLD796OZ,2024-12-16 00:00:00,2026-01-04 00:00:00,ST032
AN000574,f691cf5f458ca0704af4c4913c1771a651bb1412497e4d1ab04c223682c373f9,DVPUFQUV1SUJ5V,2025-06-11 00:00:00,2025-12-17 00:00:00,ST030
AN000575,1e61f5366d339448ab720e72b8ca70c626936f87f4b144e798028e5451e230e8,DVQWKD1NX3BU6I,2025-05-22 00:00:00,2025-01-21 00:00:00,ST033
AN000576,4cc9952b7b23cefffb3c728130f47cf83ca594465cd9c5d303f1fa5b1b882b3d,DVEB0ITU5J63ML,2025-08-27 00:00:00,2025-03-15 00:00:00,ST019
AN000577,a328f3949b4e62eaa92e77d07326966e56b0a6b3880886a9b4a90cd2a92e49e7,DVH7AC41ZIONLI,2025-12-31 00:00:00,2025-08-16 00:00:00,ST037
AN000578,4914bc094918852ba0bde59da918640c4955cd91fa8d58e64e61830dd080fc6d,DVLH0JDYOPLLCB,2024-02-07 00:00:00,2025-01-30 00:00:00,ST017
AN000579,294194f7add56ce9160d9eddfc4d4b29ef73e8bb9c1348ef085b231e8b1921e9,DVV4H4UUP49HL8,2025-09-08 00:00:00,2025-03-19 00:00:00,ST008
AN000580,dd4fc7ade3d5c2d7f65140b31afe14e917544c4146a86fddb489928de7663c24,DVHSY05M3T99PD,2025-05-21 00:00:00,2025-06-29 00:00:00,ST011
AN000581,c5ef452781e0c35bebe745910249b02edf1ad2631fdf60c99c2b4c06f5a14499,DVR3G2Y5EUCMKQ,2024-07-05 00:00:00,2025-12-14 00:00:00,ST006
AN000582,454d3f7b0c43c0d6a68d80fca446c2367743ef254d122e1e37311926111a5bb5,DVEZHA81ZHC1E6,2024-07-11 00:00:00,2025-06-28 00:00:00,ST038
AN000583,c6a371e1b84ee6b347274844fee65f71f15cd9703cae4013fb7cae080dbecf91,DV0FN0P1SIDYK2,2024-04-08 00:00:00,2025-03-10 00:00:00,ST013
AN000584,37245c152354fd80d33af40bc2f91872561a81fa1c63bc83bf2aa9af59bbbd06,DVQKIVTNZ423LA,2025-01-27 00:00:00,2025-01-19 00:00:00,ST034
AN000585,b1572ed232ae8c7891e171661f6c4e2ca8c93e792a37b2bdeb0418bade553c6a,DVONNMJJTRRCGN,2024-08-06 00:00:00,2025-06-15 00:00:00,ST008
AN000586,f44c12e464c00941f683209caf6d04e9cce11acca4d68146ef93b185031452da,DV5RDHWH5W6QC0,2025-09-08 00:00:00,2025-08-04 00:00:00,ST040
AN000587,e3254ad0a95bdbc46cdde6a696b41ddf07912a6c5ca8eaabc3d32e550d1db4f2,DVA4OORFZLX7P7,2025-10-01 00:00:00,2025-07-29 00:00:00,ST008
AN000588,af24036117f00692910eae7c9fed620134769d1cfca618438b7b7f382758ce24,DVR50BC4ISOJHY,2025-09-09 00:00:00,2025-02-16 00:00:00,ST022
AN000589,8e87f192ecf1a0df6737057c3414aff643226853d07a7d3ba9ed23244ef7621d,DVSPJHRJWGC7VN,2024-11-29 00:00:00,2025-09-13 00:00:00,ST025
AN000590,8ade77298751c2160ec3975a182e6743479bab576c642dc470695bac5945dee3,DV85AGFQI95R9O,2024-04-05 00:00:00,2025-03-30 00:00:00,ST019
AN000591,8e9694864621f50241cf37e6260663fcaa41076c7926242d6a4090ba1eed2b57,DV73UJQBAI8E85,2024-01-13 00:00:00,2025-02-19 00:00:00,ST028
AN000592,6059eabd8a691660759cec92a8794df844fb2658881dbadb586c7f23efde7df9,DVZGQ3V9GRZGVT,2024-12-17 00:00:00,2025-06-01 00:00:00,ST039
AN000593,1eb83f6659d0feaeef5c59b692971a52cb4283847747958cee93d79160100b2b,DV1WHS6O4BI3ZJ,2025-10-26 00:00:00,2025-05-19 00:00:00,ST021
AN000594,c9adfa2080d5ccf8af9fe2630b3c392ffab903461a5b49bb7a80fd40d82fb6f7,DVR6QHPWSX4RIM,2024-12-18 00:00:00,2025-07-23 00:00:00,ST026
AN000595,7c864c5fa170b75ad5b5b80c2c4c322a07d92acc0262a282862f781d0c8ed0fa,DVWWCMZNG460WS,2024-10-14 00:00:00,2025-10-23 00:00:00,ST032
AN000596,8006eaa840bc255ad234dd17378fa3270bbe660b9334421ff408472264202d23,DVCSA33QH9UKD2,2025-10-24 00:00:00,2025-10-10 00:00:00,ST027
AN000597,afbdaa44cf14c35362a809c65a339c091e250059a84faa065bc4fd4f0abc6196,DVTCNLZCXPSGT7,2024-11-14 00:00:00,2026-01-11 00:00:00,ST033
AN000598,0b62c8b47eed81832b6936709ce0ff5d511ba75d5e1a8d4463b2f73bf2aa3bfb,DV2AEUH2FK4UXS,2025-07-29 00:00:00,2025-05-16 00:00:00,ST010
AN000599,de315e4138782e83b97611f73d62b90f4c0ad05198bcb7128f68bc6e4f68b3d2,DVIAJONSK90FO8,2025-08-03 00:00:00,2025-01-05 00:00:00,ST033
AN000600,f5b1d25699d9f7e2e1ec98b04a6ac988f010dd7f63c32c956241321d6e19440e,DVEOJG7ZE748S4,2024-09-11 00:00:00,2025-06-28 00:00:00,ST002
